Source,Target,Tweet Type
adansanchi,kontrolfreek,reply
janec244,callofdutyuk,reply
alexisbraud_,scuffrance,reply
haring_dominik,callofdutyde,reply
fanaticofrap,callofdutyuk,reply
c73v37and,callofdutyuk,reply
jeffrey64092242,callofdutyuk,reply
janec244,boohooman,reply
thegoshjosh,callofdutyuk,reply
mherror,nvidiageforcefr,reply
_alexfreedom_,nvidiageforcefr,reply
waechter7110,astrogamingde,reply
janec244,astrogaminguk,reply
vivomc,nvidiageforcefr,reply
skebras,nvidiageforceuk,reply
max60asm,callofdutyfr,reply
torpten,nvidiageforcefr,reply
jeanedouardkev,nvidiageforcefr,reply
zerofiiive,callofdutyuk,reply
remylgr,scuffrance,reply
anas59039697,eguillaumard,reply
neepourmouriiir,callofdutyfr,reply
pawanyeeat,callofdutyuk,reply
ecto_muscle,nvidiageforceuk,reply
hisherofjustice,callofdutyuk,reply
b3rnardo_ne,callofdutyuk,reply
privsoss,callofdutyuk,reply
zuerioo,callofdutyuk,reply
silvernemesis,threeuk,reply
axldbl,callofdutyfr,reply
alikhaz_is,callofdutyuk,reply
dfoulds69,callofdutyuk,reply
pyrotechnics_,callofdutyuk,reply
chocolatebear80,callofdutyuk,reply
absolutemug,nvidiageforceuk,reply
soullessgamer34,kontrolfreek,reply
yarienavoir,callofdutyfr,reply
shawnlorenzoo,boohooman,reply
jcm062338,callofdutyuk,reply
uberwatch,boohooman,reply
ferrinoremy,nvidiageforcefr,reply
manusey,flzxysr,reply
whybry_,callofdutyuk,reply
b18powell,callofdutyuk,reply
harknessxbl,kontrolfreek,reply
jfkako,callofdutyes,reply
hugotruchot41,callofdutyfr,reply
benoit30774191,callofdutyfr,reply
swizzje,callofdutyuk,reply
luketrev,callofdutyuk,reply
djtkt33,callofdutyfr,reply
darkwolf77750,boohooman,reply
belocalvici,callofdutyfr,reply
uberwatch,astrogaminguk,reply
thecr0ww_,scuffrance,reply
fishis56,nvidiageforcefr,reply
leosanchez600,callofdutyuk,reply
lotharie_slayer,nvidiageforcefr,reply
banchocolat,nvidiageforcefr,reply
broot76,nvidiageforcefr,reply
kazuhirasakura,geekstoredotcom,reply
dariohoestmark,threeuk,reply
drroyal_flash,callofdutyde,reply
dengentko,nvidiageforceuk,reply
hempheals420,astrogaming,reply
kalonround,callofdutyuk,reply
jmess84,kontrolfreek,reply
tklemenz,callofdutyuk,reply
mcalhoun16,callofdutyuk,reply
ametislady,callofdutyuk,reply
nayleftn_,scuffrance,reply
lukadu4520,callofdutyfr,reply
foxrodah,callofdutyuk,reply
zainabakhtarr,callofdutyuk,reply
yg_errol,callofdutyuk,reply
christiandarko,nvidiageforceuk,reply
alcaa_62,nvidiageforcefr,reply
363lilgothstar,callofdutyuk,reply
dev_r6,kontrolfreek,reply
belocalvici,scuffrance,reply
i_shadow_i1,threeuk,reply
masthenam,callofdutyuk,reply
awkward_jerry,callofdutyuk,reply
clarateddy,threeuk,reply
vekr0m,dova_b,reply
ayykik,callofdutyfr,reply
_kawaski_,callofdutyfr,reply
crimzik,callofdutyuk,reply
keishlahernand4,callofdutyuk,reply
djtkt33,scuffrance,reply
bear_snakkkkk,callofdutyuk,reply
lopej23,callofdutyuk,reply
ichedd95,callofdutyuk,reply
dcheikne,nvidiageforcefr,reply
mutant_hamster,papajohnsuk,reply
jonoodixon,callofdutyuk,reply
_scorfy,nvidiageforcefr,reply
nizniz79321448,scuffrance,reply
donthatethe8o8,callofdutyuk,reply
inerd86,callofdutyuk,reply
xslomo21x,callofdutyuk,reply
dd_glet,nvidiageforcefr,reply
killedlight,zachar00n,reply
justfrxdo,callofdutyuk,reply
lewismiles21,callofdutyuk,reply
maximewillame,callofdutyfr,reply
ralph62officiel,callofdutyfr,reply
paulin_dibou,callofdutyfr,reply
zuberaxel,nvidiageforcefr,reply
realrichdreams,callofdutyuk,reply
pipgirl111,callofdutyes,reply
sil67387655,callofdutyes,reply
jcbresson,nvidiageforcefr,reply
julienjp48,nvidiageforcefr,reply
jesuskidaruiz,callofdutyuk,reply
haibaolivier,nvidiageforcefr,reply
elliottbwa,callofdutyuk,reply
shoppingdiva1,papajohnsuk,reply
ltpoh_,callofdutyuk,reply
jibs1990,threeuk,reply
davidbriley9,callofdutyuk,reply
mariecrawley8,boohooman,reply
mrmadofficial,callofdutyuk,reply
norwichtony,threeuk,reply
whokilledaaron,callofdutyuk,reply
dg_adrenal1ne,kontrolfreek,reply
baktor_tebayo,callofdutyfr,reply
skytard1,nvidiageforcefr,reply
blindjump3r,papajohnsuk,reply
luisribeiro1698,callofdutyuk,reply
remslol43,mrfredgaming,reply
a222g,callofdutyuk,reply
tottiskyzz,callofdutyfr,reply
imran_mcleod,threeuk,reply
ankengives,callofdutyuk,reply
truchaos13,astrogaming,reply
norwichtony,boohooman,reply
tottiskyzz,scuffrance,reply
charles4691,nvidiageforceuk,reply
fayemurray123,astrogaminguk,reply
arachnakiss,astrogaming,reply
clarejfox,threeuk,reply
el_northface_59,callofdutyfr,reply
_spark12,callofdutyfr,reply
jmack2882,astrogaming,reply
pipgirl111,callofdutyes,reply
norwichtony,astrogaminguk,reply
khal_droguey,callofdutyfr,reply
play5tion,callofdutyfr,reply
fayemurray123,callofdutyuk,reply
fpsmadknight,nvidiageforceuk,reply
lszayah,callofdutyuk,reply
el_northface_59,scuffrance,reply
knauff7rl,scuffrance,reply
lugburz78,nvidiageforcees,reply
jaynox6,astrogamingde,reply
afersity,callofdutyuk,reply
kidd_loco21,callofdutyuk,reply
_zappz,papajohnsuk,reply
obxtnrg,callofdutyfr,reply
bonniedog83,papajohnsuk,reply
waliywap,callofdutyuk,reply
yeetpacito,threeuk,reply
xenacftw,nvidiageforcede,reply
danjobbins,callofdutyuk,reply
bentleyggvz,callofdutyuk,reply
tulumatek,nvidiageforcefr,reply
sirmajinpanda,callofdutyuk,reply
thesurgewithin2,callofdutyuk,reply
damiano334,kontrolfreek,reply
ihxvic,callofdutyuk,reply
b3njaman3,callofdutyuk,reply
bdewing90,callofdutyuk,reply
erickstiztick,callofdutyuk,reply
coolchief71770,callofdutyuk,reply
gobmekouy,callofdutyfr,reply
obxtnrg,scuffrance,reply
xenimfn,kontrolfreek,reply
recklessjokerz,callofdutyuk,reply
robert130679,astrogaminguk,reply
bigdaddychris21,boohooman,reply
craftoun,scuffrance,reply
clebiwan,callofdutyfr,reply
xtrashbandicoot,astrogaming,reply
izayker,nvidiageforcefr,reply
neptunescage,callofdutyuk,reply
xdeurpvp17x,nvidiageforcefr,reply
zero_toierance,nvidiageforceuk,reply
halunke95,playstationde,reply
sgamer1212pkmn,callofdutyuk,reply
dafury99,nvidiageforceuk,reply
qbert20,callofdutyuk,reply
conchur1,callofdutyuk,reply
diidimalinowski,callofdutyfr,reply
trilash3,kontrolfreek,reply
jordanyoppfelix,nvidiageforcefr,reply
jaynox6,callofdutyde,reply
naviciiiiii,astrogaminguk,reply
meefsland,callofdutyuk,reply
mikey_jjay,vikkstar123,reply
alexlutt,callofdutyuk,reply
kuurytv,callofdutyfr,reply
thatdudejohnn,callofdutyuk,reply
danycrazymonkey,callofdutyes,reply
odiomind,nvidiageforcefr,reply
leopardprintcat,boohooman,reply
lulustunting1,nvidiageforcefr,reply
rxtroshy,callofdutyuk,reply
kimi_03_kiwi,callofdutyuk,reply
nesh_ismael,callofdutyfr,reply
saliana22,scuffrance,reply
spartanzombie_,callofdutyuk,reply
itstjbm,callofdutyuk,reply
loic_delon,nvidiageforcefr,reply
ir4dical_ron,callofdutyuk,reply
hautstanding_,scuffrance,reply
katefordham908,callofdutyuk,reply
mummysunshine,boohooman,reply
voltkins,callofdutyuk,reply
bartels_ethan20,callofdutyuk,reply
szatk3,nvidiageforcefr,reply
galiimede,nvidiageforcefr,reply
_mer119,threeuk,reply
raphuxontheflux,scuffrance,reply
moayadm0,nvidiageforceuk,reply
pinkwabbit22,nvidiageforcefr,reply
fr0styfr0sty,papajohnsuk,reply
alexislannez,nvidiageforcefr,reply
johnaln,callofdutyuk,reply
chloesjp,astrogaminguk,reply
dyroxz,callofdutyfr,reply
terriblyshakat,callofdutyuk,reply
alphis001,callofdutyfr,reply
mroskarsa,callofdutyuk,reply
kraze4k,callofdutyuk,reply
_lemonsqueezer_,boohooman,reply
_zoom_2,scuffrance,reply
btothettothee,callofdutyuk,reply
udhusky,callofdutyuk,reply
daaakes,threeuk,reply
_jolmedo,kontrolfreek,reply
thomastlq,astrogaming,reply
royaldivision12,astrogaminguk,reply
papyracaille,glopeur,reply
cjsimons13,callofdutyuk,reply
thekalu15,nvidiageforcefr,reply
0fucktogive,nvidiageforceuk,reply
nono_gelie,scuffrance,reply
gregotes,callofdutyuk,reply
emilameur2,nvidiageforcefr,reply
savagerays_,callofdutyes,reply
charleston_ob,callofdutyuk,reply
leftwingbill,1963jfk,reply
squawkyy,callofdutyfr,reply
laynxs,nvidiageforcefr,reply
iislegit30,callofdutyuk,reply
samagaga_,scuffrance,reply
tony_got_sticks,callofdutyuk,reply
ethanpa32433305,threeuk,reply
9jloftus,callofdutyuk,reply
vexed_sambc,nvidiageforceuk,reply
yukezytb,nvidiageforcefr,reply
emilameur2,callofdutyfr,reply
iiredrix,callofdutyuk,reply
smalldogart2,jrdsierra3,reply
paulusescobar,callofdutyuk,reply
thedarkside21,callofdutyuk,reply
khumbertolf,astrogaming,reply
lucascrtt,nvidiageforcefr,reply
jbbbbbb19432298,callofdutyfr,reply
pncakeeatswffls,callofdutyuk,reply
unknowntalon,threeuk,reply
adam_1807,threeuk,reply
vlatorajeff,nvidiageforcefr,reply
naced28,nvidiageforcefr,reply
rkrapto,scuffrance,reply
marlo95t,callofdutyfr,reply
papijcc,callofdutyuk,reply
losangesaint,nvidiageforcefr,reply
anoratsu,nvidiageforcefr,reply
salutatouscyael,callofdutyfr,reply
xxx_lt_tom_xxx,astrogaminguk,reply
noebell6,astrogaming,reply
jbbbbbb19432298,scuffrance,reply
wnmlkingl,callofdutyuk,reply
chris726d,callofdutyuk,reply
itsheroya,nvidiageforcefr,reply
brianlkim0421,kontrolfreek,reply
naomijane9,astrogaminguk,reply
vinikarai,callofdutyuk,reply
yametemaster,scuffrance,reply
zombul3,scuffrance,reply
hijodesvmadre,callofdutyuk,reply
supaflyinit,threeuk,reply
alvaroodiaz,callofdutyes,reply
realitythias,callofdutyfr,reply
ms_juanita1311,kontrolfreek,reply
orhanar88,callofdutyde,reply
blunderfaker,callofdutyuk,reply
velveit6,nvidiageforceuk,reply
sunfuckingfleur,nvidiageforceuk,reply
reddick_tyler,callofdutyuk,reply
marvingdt,nvidiageforcefr,reply
imrayknives,kontrolfreek,reply
kenorion,nvidiageforcees,reply
_navarrorm_,callofdutyuk,reply
naomijane9,boohooman,reply
thespianstv_,astrogaming,reply
skytek_rs,astrogamingfr,reply
livingimombie,callofdutyuk,reply
hussalo27,astrogaming,reply
svulieutenant,kontrolfreek,reply
donut_tai,astrogaminguk,reply
luckli_lucas,playstationde,reply
offlinetesla,astrogaming,reply
aadilm8,kontrolfreek,reply
deathtrapraven,frenzythebro,reply
skytek_rs,scuffrance,reply
loic_tbd,nvidiageforcefr,reply
diidimalinowski,scuffrance,reply
ingridvreken,nvidiageforcefr,reply
bratticus182,callofdutyuk,reply
warrenz10,papajohnsuk,reply
alejandrosas7,callofdutyes,reply
kundendienstxxx,callofdutyde,reply
x_neaven,nvidiageforcefr,reply
larlar952,callofdutyfr,reply
topvcio,callofdutyuk,reply
samtaylor148,callofdutyuk,reply
sferrer97,pablofonseca76,reply
battsgoesmatts,callofdutyuk,reply
diablajose,mrxsoki,reply
kb__96,callofdutyfr,reply
mryck974,nvidiageforcefr,reply
serpaphix,callofdutyfr,reply
reddick_tyler,threeuk,reply
victor93838044,callofdutyuk,reply
imaad62085652,threeuk,reply
skytek_rs,astrogaming,reply
naomijane9,callofdutyuk,reply
livingop,callofdutyuk,reply
no38010735,astrogaming,reply
kierxnl,callofdutyuk,reply
skytek_rs,callofdutyuk,reply
xtrashbandicoot,astrogaming,reply
raggzxi,callofdutyuk,reply
choupet35209397,callofdutyfr,reply
jordan____141,callofdutyuk,reply
hussalojr,hussalo27,reply
ar4574,threeuk,reply
gavin00006,callofdutyuk,reply
yourfriendlypet,callofdutyuk,reply
no38010735,astrogamingde,reply
skytek_rs,boohooman,reply
vincentnijenhu6,nvidiageforcefr,reply
arkeid0s,nvidiageforcefr,reply
guidu64,scuffrance,reply
hdoare,scuffrance,reply
bruhitskittens,callofdutyuk,reply
alwayslostsauce,callofdutyuk,reply
frsimplet,nvidiageforcefr,reply
bluesdmn,threeuk,reply
corentin071295,nvidiageforcefr,reply
quantumcaza,threeuk,reply
damiendam26,scuffrance,reply
antoniomiguelea,kontrolfreekes,reply
zikingeu,callofdutyde,reply
irnbw_,callofdutyfr,reply
vincentnijenhu4,nvidiageforcefr,reply
aeenflo,nvidiageforcefr,reply
kevin_charts,callofdutyuk,reply
losowild,callofdutyuk,reply
sweetparedes,callofdutyfr,reply
d_guddt,nvidiageforcefr,reply
dragonforevergg,callofdutyuk,reply
foxyfox13651245,nvidiageforcefr,reply
seeksme,nvidiageforcefr,reply
ar4574,astrogaminguk,reply
thefinesse_kid,callofdutyuk,reply
lawless1227,callofdutyuk,reply
eyeambition,astrogaming,reply
karbonup,nvidiageforcede,reply
hayden_lovell3,kontrolfreek,reply
_pizzapuppy,papajohnsuk,reply
sakranhmr,callofdutyfr,reply
t3lvin3ldebarge,oglandis_,reply
asydix2,callofdutyuk,reply
rettiwtdaednu,callofdutyuk,reply
yann_pottier,nvidiageforcefr,reply
nargaaang,nvidiageforcefr,reply
ltemperl,callofdutyuk,reply
ppucixel,callofdutyuk,reply
lisasmith93x,papajohnsuk,reply
lukemottram,callofdutyuk,reply
deikou_,callofdutyfr,reply
diidimalinowski,astrogamingfr,reply
adnkenpachi,nvidiageforcefr,reply
gigabowser,nvidiageforcees,reply
cosmicpandaza,nvidiageforceuk,reply
drwhofan130,astrogaminguk,reply
iprokey,kontrolfreek,reply
nocturnolz,callofdutyuk,reply
genkipool_vince,callofdutyuk,reply
sabercat_yt,astrogaminguk,reply
architechz,callofdutyuk,reply
pazen_,callofdutyde,reply
dakota5d,callofdutyuk,reply
remy100famille,nvidiageforcefr,reply
spartandusk,nvidiageforceuk,reply
cosmicdg,callofdutyuk,reply
dayzar5,nvidiageforcede,reply
narukezen1,scuffrance,reply
lewthunder,dariusz1980s,reply
soko439,nvidiageforcede,reply
hissing_kolbra1,callofdutyuk,reply
fvkape,cosmicdg,reply
gabriel5371,kontrolfreekes,reply
mrboy13_09,callofdutyfr,reply
realtvace,nvidiageforcede,reply
datislebrym,nvidiageforcefr,reply
basicallynicola,callofdutyuk,reply
matt_buii,callofdutyuk,reply
ar4574,nvidiageforceuk,reply
urisen2,callofdutyfr,reply
wipovoxx,nvidiageforcees,reply
basicallynicola,callofdutyuk,reply
soko439,callofdutyde,reply
om4ever4,callofdutyfr,reply
crxpto,callofdutyuk,reply
bronson_shetley,kontrolfreek,reply
ar4574,boohooman,reply
mr_flextape11,callofdutyuk,reply
m_chabal,remybirota,reply
jflores_09,callofdutyuk,reply
javigarca17,mrxsoki,reply
willpoir,nvidiageforcefr,reply
despistes_,nvidiageforceuk,reply
pinkrosev,astrogaming,reply
owen_delryn,nvidiageforcefr,reply
cam2crucial,callofdutyuk,reply
moribenjamin1,callofdutyfr,reply
shadow_alpha_,callofdutyuk,reply
davidns1985,kontrolfreekes,reply
solorioemerson,callofdutyuk,reply
leonatis1084,astrogaming,reply
sucmycrunchydik,callofdutyuk,reply
basicallynicola,astrogaminguk,reply
sushiisr,scuffrance,reply
frdkhrmn1905,callofdutyde,reply
iamthetruthyo,callofdutyuk,reply
chapellhill,callofdutyuk,reply
tylerftw123,callofdutyuk,reply
sweetparedes,scuffrance,reply
notsbboundbolts,geekstoredotcom,reply
ar4574,kontrolfreek,reply
itsisvvc,callofdutyfr,reply
ethan_t3,kontrolfreek,reply
regienax,threeuk,reply
bluebae_yt,callofdutyuk,reply
psykofuckinloco,playstationde,reply
spicyspanxx,nvidiageforceuk,reply
drewman812,kontrolfreek,reply
slash_cod,scuffrance,reply
hrbomber1414,astrogaming,reply
nmyhv1,threeuk,reply
cramdaddy01,callofdutyuk,reply
brooks_jackson,callofdutyuk,reply
kalornx,nvidiageforceuk,reply
bykoper,mrxsoki,reply
kpeelcordery,callofdutyuk,reply
garrettofrivia,callofdutyuk,reply
serpent28100,callofdutyfr,reply
spicyspanxx,threeuk,reply
max_haughin,kontrolfreek,reply
sr98_ghost,callofdutyuk,reply
lefrsty,nvidiageforcede,reply
whipdred,nvidiageforcefr,reply
arkofwar,callofdutyuk,reply
realnininicki,playstationde,reply
punishdcuckleon,callofdutyuk,reply
jackraayj99,callofdutyuk,reply
esportskieran,threeuk,reply
oliverfleming1,callofdutyuk,reply
dzx_moodgod,callofdutyuk,reply
ajkidshaw,nvidiageforceuk,reply
flobruno06,callofdutyfr,reply
caffrey_69_,callofdutyfr,reply
foundry876,callofdutyuk,reply
ar4574,geekstoredotcom,reply
catenifer,nvidiageforcefr,reply
kaylaaajm,callofdutyuk,reply
gazpeanutbutter,callofdutyuk,reply
nikolag71898014,nvidiageforcefr,reply
ohsocoldchucki3,kontrolfreek,reply
swaggs907,callofdutyuk,reply
garrettgamezyt,callofdutyuk,reply
marty_raymond,huntastunta,reply
austinflewell,callofdutyuk,reply
sentinallight12,callofdutyuk,reply
brandxn9,threeuk,reply
vglegendz,astrogaming,reply
akarisu_sama,nvidiageforcefr,reply
tylerftw123,boohooman,reply
unhommepensif,callofdutyfr,reply
n4kezer0,callofdutyuk,reply
coreysylvester_,callofdutyuk,reply
nickdharrop,callofdutyuk,reply
deandoh,callofdutyuk,reply
inoxydabl,callofdutyfr,reply
angelt0420,callofdutyuk,reply
apophisplc,callofdutyuk,reply
shadyxflower,callofdutyuk,reply
jrobbo90,callofdutyuk,reply
addisonfelder,callofdutyuk,reply
fiaoak1,callofdutyuk,reply
sunshiijr,nvidiageforcefr,reply
alexlb99,callofdutyuk,reply
antonynewton1,moobsg,reply
milourime,kontrolfreek,reply
burnskees,kontrolfreek,reply
bigtex2k_,callofdutyuk,reply
iwona46,callofdutyfr,reply
miniotaa,nvidiageforcefr,reply
jokerbrandon,callofdutyuk,reply
kreatiiionz,callofdutyuk,reply
iwona46,astrogamingfr,reply
jrevaq,callofdutyuk,reply
alexlb99,astrogaminguk,reply
johnricherd_,threeuk,reply
leonhain,nvidiageforcede,reply
the_krazy_apple,callofdutyuk,reply
nohanbogusz,nvidiageforcefr,reply
erik_ibars,callofdutyes,reply
aezonn,callofdutyfr,reply
audiopenguin454,callofdutyuk,reply
littlekoranu,callofdutyuk,reply
iwona46,scuffrance,reply
tuti_betico24,kontrolfreekes,reply
spaceygoose,nvidiageforceuk,reply
wwaltt,callofdutyuk,reply
evanvideography,callofdutyuk,reply
superstar_901,callofdutyuk,reply
iwona46,nvidiageforcefr,reply
t_rawww_23,callofdutyuk,reply
aimeesaurousrex,callofdutyuk,reply
eyklor,nvidiageforcefr,reply
bullsnd,callofdutyuk,reply
tezkazequin,nvidiageforcefr,reply
juliofreestyle,callofdutyfr,reply
cvenom991,mrxsoki,reply
dev1l_sama,nvidiageforcefr,reply
mimaixe,callofdutyfr,reply
backinblack_wx,callofdutyuk,reply
twitteire,nvidiageforcefr,reply
rubtri,nvidiageforcees,reply
hakoo_r,callofdutyfr,reply
jdc_019,callofdutyuk,reply
tigercraftfr,nvidiageforcefr,reply
khamees0m,callofdutyuk,reply
hakoo_r,callofdutyfr,reply
thederpking4,callofdutyuk,reply
mayleather,callofdutyuk,reply
kevinvi23497218,threeuk,reply
bradk12345,callofdutyuk,reply
jjlaw92,callofdutyuk,reply
iobrandn,callofdutyde,reply
peran93,callofdutyes,reply
muhammedcjallo1,threeuk,reply
harrycoverd,callofdutyfr,reply
im_kaiii,callofdutyuk,reply
187cestlecode,callofdutyfr,reply
redlightvibes,callofdutyuk,reply
tyzhuntx,nvidiageforcede,reply
nsonic57,scuffrance,reply
jakeyg19,callofdutyuk,reply
smg1674,nvidiageforcefr,reply
krmgrne,callofdutyfr,reply
ione_r10,callofdutyes,reply
bvidzhalfcymru,behzinga,reply
danthonicks,kontrolfreek,reply
jack_07_daniel,callofdutyuk,reply
smokerjoe47,callofdutyuk,reply
chil_bruh_,callofdutyuk,reply
_idasherz,nvidiageforcefr,reply
vergioramos,callofdutyuk,reply
uhhslyyy,callofdutyuk,reply
danycrazymonkey,mrxsoki,reply
xdeejayyyy,callofdutyuk,reply
erhankral40,nvidiageforceuk,reply
jl_lacapuche,callofdutyfr,reply
bretonorens,nvidiageforcefr,reply
mktvideospots,callofdutyes,reply
justinlabnuts,kontrolfreek,reply
baconatorman69,astrogaming,reply
chrrrizzz,kontrolfreekes,reply
letsjink,callofdutyuk,reply
kadajakristjan,nvidiageforceuk,reply
dolo773,callofdutyuk,reply
shahji_ahmed,callofdutyuk,reply
victoriavctr98,kontrolfreekes,reply
liampadre13,scuffrance,reply
peaches2606,callofdutyde,reply
venom2pac,callofdutyes,reply
huncho_king,callofdutyuk,reply
jay_wax77,nvidiageforceuk,reply
bretonorens,humbur_,reply
rikhilmajithia,boohooman,reply
gareth_tilley,boohooman,reply
joe_harperrr,callofdutyuk,reply
orhanar88,callofdutyde,reply
dango2502,nvidiageforcees,reply
nathanc0113,callofdutyuk,reply
elmaracatwitch,callofdutyes,reply
qjdn_,callofdutyuk,reply
orayan14,nvidiageforcefr,reply
itsmilesb,callofdutyuk,reply
saudqf,callofdutyuk,reply
peentaax,mrxsoki,reply
footmarseille13,om4ever4,reply
bensteelo,callofdutyuk,reply
elmaracatwitch,callofdutyes,reply
killerbot28,threeuk,reply
rnkkl,callofdutyuk,reply
temundertale1,soccergodsean,reply
zeerboug,nvidiageforcefr,reply
peentaax,callofdutyes,reply
l0rdval,astrogaming,reply
noella_joseph,callofdutyfr,reply
rebourg17,nvidiageforcefr,reply
skepticthebh,yungskep_,reply
mfh24801,callofdutyuk,reply
noguytest786,geekstoredotcom,reply
uglywillis,callofdutyuk,reply
yeey_boi,callofdutyuk,reply
spark_sponson,callofdutyuk,reply
onizuka93binks,nvidiageforcefr,reply
ertanqlf,nvidiageforcefr,reply
sunveervirk,callofdutyuk,reply
ncanastoo,callofdutyuk,reply
yassinmedhat3,callofdutyuk,reply
yakumosynchro,callofdutyfr,reply
bastien09pl,callofdutyfr,reply
mrsilverking,astrogaming,reply
jooyeur,scuffrance,reply
jordan89tv,callofdutyuk,reply
052shaggy,callofdutyuk,reply
battousaiplays,callofdutyuk,reply
lossyp,callofdutyuk,reply
xcognitoyt,threeuk,reply
rogue_tl,callofdutyuk,reply
xernox_10,callofdutyfr,reply
thebonniekiwi,callofdutyuk,reply
ayosneakyy,callofdutyuk,reply
tropical_kun,callofdutyuk,reply
deej_tv,callofdutyuk,reply
imarlonj,astrogaming,reply
mortarz,astrogaming,reply
vfatboii,callofdutyuk,reply
khussain97,callofdutyuk,reply
nicksoncarter,callofdutyfr,reply
blueypro,playstationde,reply
prvsmatic,callofdutyuk,reply
rjlop_,callofdutyuk,reply
caillouuuuuuuux,nvidiageforcefr,reply
y4nisftn,nvidiageforcefr,reply
andrewresells,callofdutyuk,reply
pamboupvp,nvidiageforcefr,reply
qurkzn,threeuk,reply
vprofound,nvidiageforceuk,reply
theastrogamer1,callofdutyuk,reply
relapsx_,callofdutyuk,reply
mediumrarerat,callofdutyuk,reply
bouncealong313,nvidiageforceuk,reply
ch71sm,threeuk,reply
___vix___,callofdutyuk,reply
krrazzynick,callofdutyuk,reply
georgeeebrooks,callofdutyuk,reply
peupachez,nvidiageforcefr,reply
leooomissali,nvidiageforcefr,reply
simonbchlt,nvidiageforcefr,reply
kiizyxx,nvidiageforcefr,reply
clewws,callofdutyuk,reply
binaryninja79,kellielyttle,reply
nicklous_lingor,callofdutyuk,reply
sentrisms,threeuk,reply
hwoodno7,threeuk,reply
originisto,nvidiageforceuk,reply
amomcada,callofdutyuk,reply
shane_herrera88,callofdutyuk,reply
r3amelia,threeuk,reply
pock88gotsussed,callofdutyuk,reply
onesaltyboi04,kontrolfreek,reply
happycha0s,callofdutyuk,reply
gamingduck9421,callofdutyuk,reply
crosshova2k,callofdutyuk,reply
t0nner,callofdutyuk,reply
azwelled,callofdutyuk,reply
tichorix,kontrolfreekes,reply
r3amelia,astrogaminguk,reply
dylanbus,callofdutyuk,reply
savek13,callofdutyuk,reply
pollodiabolico_,astrogaming,reply
jfc132,callofdutyuk,reply
keek31500,nvidiageforcefr,reply
huntercreeper54,nvidiageforcefr,reply
bensmyth89,callofdutyuk,reply
jabstoskov,nvidiageforcefr,reply
